품목,시도,시군구,k2,적정온도,경고임계,위험임계,결실개시년,경제수명년,현재재배면적_ha,현재단수_kg_ha,현재단가_원kg,시나리오,중심연도,생육기기온,편차,판정,저온요구도
밤,경북,김천시,김천,19.7,1.3,2.0,5,30,11.4,709.0,3400.0,ssp245,2048,22.47,2.77,위험,1080
밤,경북,김천시,김천,19.7,1.3,2.0,5,30,11.4,709.0,3400.0,ssp245,2058,22.86,3.16,위험,1045
밤,경북,김천시,김천,19.7,1.3,2.0,5,30,11.4,709.0,3400.0,ssp245,2068,23.16,3.46,위험,1016
밤,경북,김천시,김천,19.7,1.3,2.0,5,30,11.4,709.0,3400.0,ssp245,2078,23.5,3.8,위험,973
밤,경북,김천시,김천,19.7,1.3,2.0,5,30,11.4,709.0,3400.0,ssp585,2028,21.78,2.08,위험,1164
밤,경북,김천시,김천,19.7,1.3,2.0,5,30,11.4,709.0,3400.0,ssp585,2038,22.39,2.69,위험,1090
밤,경북,김천시,김천,19.7,1.3,2.0,5,30,11.4,709.0,3400.0,ssp585,2048,23.08,3.38,위험,1013
밤,경북,김천시,김천,19.7,1.3,2.0,5,30,11.4,709.0,3400.0,ssp585,2058,23.84,4.14,위험,936
밤,경북,김천시,김천,19.7,1.3,2.0,5,30,11.4,709.0,3400.0,ssp585,2068,24.62,4.92,위험,830
밤,경북,김천시,김천,19.7,1.3,2.0,5,30,11.4,709.0,3400.0,ssp585,2078,25.42,5.72,위험,743
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,관측,2005,19.76,0.06,경고,1340
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp245,2028,21.51,1.81,주의,1153
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp245,2038,21.97,2.27,위험,1102
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp245,2048,22.42,2.72,위험,1058
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp245,2058,22.83,3.13,위험,1020
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp245,2068,23.13,3.43,위험,987
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp245,2078,23.5,3.8,위험,936
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp585,2028,21.71,2.01,위험,1143
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp585,2038,22.35,2.65,위험,1061
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp585,2048,23.05,3.35,위험,972
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp585,2058,23.81,4.11,위험,888
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp585,2068,24.63,4.93,위험,770
밤,충남,논산시,논산,19.7,1.3,2.0,5,30,40.3,3302.0,3068.0,ssp585,2078,25.45,5.75,위험,668
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,관측,2005,19.84,0.14,경고,1242
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp245,2028,21.95,2.25,위험,1033
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp245,2038,22.52,2.82,위험,977
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp245,2048,23.04,3.34,위험,927
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp245,2058,23.55,3.85,위험,885
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp245,2068,23.92,4.22,위험,849
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp245,2078,24.36,4.66,위험,792
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp585,2028,22.18,2.48,위험,1002
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp585,2038,22.96,3.26,위험,914
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp585,2048,23.81,4.11,위험,813
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp585,2058,24.74,5.04,위험,719
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp585,2068,25.71,6.01,위험,604
밤,전북,순창군,순창,19.7,1.3,2.0,5,30,308.9,2308.0,2683.0,ssp585,2078,26.63,6.93,위험,519
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,관측,2005,20.36,0.66,경고,1056
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp245,2028,22.31,2.61,위험,881
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp245,2038,22.81,3.11,위험,836
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp245,2048,23.3,3.6,위험,791
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp245,2058,23.75,4.05,위험,751
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp245,2068,24.12,4.42,위험,718
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp245,2078,24.53,4.83,위험,669
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp585,2028,22.46,2.76,위험,886
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp585,2038,23.19,3.49,위험,809
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp585,2048,23.96,4.26,위험,720
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp585,2058,24.82,5.12,위험,639
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp585,2068,25.73,6.03,위험,540
밤,전남,나주시,나주,19.7,1.3,2.0,5,30,3.3,225.0,2999.0,ssp585,2078,26.62,6.92,위험,463
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,관측,2005,18.99,-0.71,적합,1467
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp245,2028,20.64,0.94,경고,1285
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp245,2038,21.06,1.36,주의,1242
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp245,2048,21.46,1.76,주의,1200
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp245,2058,21.85,2.15,위험,1161
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp245,2068,22.13,2.43,위험,1127
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp245,2078,22.47,2.77,위험,1083
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp585,2028,20.81,1.11,경고,1286
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp585,2038,21.39,1.69,주의,1210
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp585,2048,22.02,2.32,위험,1127
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp585,2058,22.76,3.06,위험,1046
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp585,2068,23.54,3.84,위험,936
밤,경북,예천군,예천,19.7,1.3,2.0,5,30,1.7,2182.0,3364.0,ssp585,2078,24.33,4.63,위험,841
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,관측,2005,18.73,-0.97,적합,1307
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp245,2028,20.32,0.62,경고,1106
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp245,2038,20.73,1.03,경고,1059
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp245,2048,21.12,1.42,주의,1015
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp245,2058,21.5,1.8,주의,973
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp245,2068,21.78,2.08,위험,938
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp245,2078,22.11,2.41,위험,892
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp585,2028,20.5,0.8,경고,1108
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp585,2038,21.06,1.36,주의,1027
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp585,2048,21.68,1.98,주의,939
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp585,2058,22.41,2.71,위험,855
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp585,2068,23.18,3.48,위험,742
밤,경북,문경시,문경,19.7,1.3,2.0,5,30,3.5,376.0,2500.0,ssp585,2078,23.95,4.25,위험,650
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,관측,2005,19.36,-0.34,적합,1379
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp245,2028,20.89,1.19,경고,1201
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp245,2038,21.28,1.58,주의,1155
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp245,2048,21.66,1.96,주의,1116
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp245,2058,22.02,2.32,위험,1079
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp245,2068,22.3,2.6,위험,1046
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp245,2078,22.61,2.91,위험,1003
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp585,2028,21.05,1.35,주의,1196
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp585,2038,21.62,1.92,주의,1120
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp585,2048,22.22,2.52,위험,1038
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp585,2058,22.92,3.22,위험,959
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp585,2068,23.66,3.96,위험,854
밤,충북,옥천군,옥천,19.7,1.3,2.0,5,30,6.1,8902.0,3455.0,ssp585,2078,24.41,4.71,위험,763
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,관측,2005,18.37,-1.33,적합,1520
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp245,2028,19.9,0.2,경고,1328
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp245,2038,20.29,0.59,경고,1281
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp245,2048,20.66,0.96,경고,1238
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp245,2058,21.02,1.32,주의,1198
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp245,2068,21.3,1.6,주의,1164
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp245,2078,21.61,1.91,주의,1119
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp585,2028,20.08,0.38,경고,1321
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp585,2038,20.63,0.93,경고,1242
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp585,2048,21.23,1.53,주의,1157
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp585,2058,21.93,2.23,위험,1074
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp585,2068,22.67,2.97,위험,964
밤,충북,보은군,보은,19.7,1.3,2.0,5,30,8.8,4510.0,3478.0,ssp585,2078,23.43,3.73,위험,872
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,관측,2005,19.9,0.2,경고,1251
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp245,2028,21.74,2.04,위험,1081
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp245,2038,22.26,2.56,위험,1037
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp245,2048,22.72,3.02,위험,995
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp245,2058,23.17,3.47,위험,960
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp245,2068,23.5,3.8,위험,932
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp245,2078,23.88,4.18,위험,887
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp585,2028,21.96,2.26,위험,1085
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp585,2038,22.63,2.93,위험,1012
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp585,2048,23.39,3.69,위험,931
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp585,2058,24.24,4.54,위험,853
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp585,2068,25.1,5.4,위험,740
밤,경남,의령군,의령,19.7,1.3,2.0,5,30,49.1,3483.0,2306.0,ssp585,2078,25.94,6.24,위험,665
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,관측,2005,20.13,0.43,경고,1041
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp245,2028,22.0,2.3,위험,851
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp245,2038,22.5,2.8,위험,801
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp245,2048,22.96,3.26,위험,754
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp245,2058,23.4,3.7,위험,714
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp245,2068,23.73,4.03,위험,680
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp245,2078,24.12,4.42,위험,635
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp585,2028,22.18,2.48,위험,840
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp585,2038,22.86,3.16,위험,758
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp585,2048,23.61,3.91,위험,666
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp585,2058,24.44,4.74,위험,593
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp585,2068,25.32,5.62,위험,500
밤,전북,정읍시,정읍,19.7,1.3,2.0,5,30,5.7,409.0,4571.0,ssp585,2078,26.16,6.46,위험,420
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,관측,2005,19.57,-0.13,적합,1306
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp245,2028,21.42,1.72,주의,1114
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp245,2038,21.91,2.21,위험,1061
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp245,2048,22.36,2.66,위험,1015
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp245,2058,22.79,3.09,위험,977
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp245,2068,23.11,3.41,위험,942
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp245,2078,23.5,3.8,위험,891
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp585,2028,21.6,1.9,주의,1114
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp585,2038,22.27,2.57,위험,1029
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp585,2048,23.0,3.3,위험,937
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp585,2058,23.8,4.1,위험,856
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp585,2068,24.66,4.96,위험,732
밤,충남,부여군,부여,19.7,1.3,2.0,5,30,3178.9,2636.0,2887.0,ssp585,2078,25.5,5.8,위험,625
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,관측,2005,19.63,-0.07,적합,1057
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp245,2028,21.39,1.69,주의,873
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp245,2038,21.86,2.16,위험,826
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp245,2048,22.3,2.6,위험,780
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp245,2058,22.71,3.01,위험,741
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp245,2068,23.02,3.32,위험,709
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp245,2078,23.39,3.69,위험,662
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp585,2028,21.54,1.84,주의,874
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp585,2038,22.2,2.5,위험,796
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp585,2048,22.9,3.2,위험,708
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp585,2058,23.68,3.98,위험,628
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp585,2068,24.52,4.82,위험,538
밤,전북,부안군,부안,19.7,1.3,2.0,5,30,,,2747.0,ssp585,2078,25.33,5.63,위험,463
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,관측,2005,19.73,0.03,경고,834
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp245,2028,21.87,2.17,위험,618
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp245,2038,22.41,2.71,위험,581
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp245,2048,22.91,3.21,위험,543
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp245,2058,23.43,3.73,위험,510
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp245,2068,23.76,4.06,위험,491
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp245,2078,24.2,4.5,위험,453
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp585,2028,21.97,2.27,위험,634
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp585,2038,22.76,3.06,위험,567
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp585,2048,23.62,3.92,위험,497
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp585,2058,24.58,4.88,위험,426
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp585,2068,25.6,5.9,위험,327
밤,강원,강릉시,강릉,19.7,1.3,2.0,5,30,15.5,180.0,3452.0,ssp585,2078,26.58,6.88,위험,250
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,관측,2005,20.96,1.26,경고,1013
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp245,2028,23.12,3.42,위험,829
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp245,2038,23.7,4.0,위험,784
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp245,2048,24.22,4.52,위험,739
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp245,2058,24.74,5.04,위험,701
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp245,2068,25.12,5.42,위험,673
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp245,2078,25.55,5.85,위험,631
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp585,2028,23.33,3.63,위험,836
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp585,2038,24.14,4.44,위험,757
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp585,2048,25.03,5.33,위험,674
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp585,2058,25.99,6.29,위험,600
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp585,2068,26.98,7.28,위험,514
밤,경북,경산시,경산,19.7,1.3,2.0,5,30,3.3,230.0,2499.0,ssp585,2078,27.92,8.22,위험,441
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,관측,2005,18.99,-0.71,적합,1192
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp245,2028,21.23,1.53,주의,987
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp245,2038,21.82,2.12,위험,932
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp245,2048,22.38,2.68,위험,882
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp245,2058,22.93,3.23,위험,838
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp245,2068,23.36,3.66,위험,802
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp245,2078,23.83,4.13,위험,744
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp585,2028,21.4,1.7,주의,968
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp585,2038,22.27,2.57,위험,880
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp585,2048,23.19,3.49,위험,778
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp585,2058,24.19,4.49,위험,681
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp585,2068,25.22,5.52,위험,560
밤,전남,보성군,보성,19.7,1.3,2.0,5,30,44.0,5430.0,2436.0,ssp585,2078,26.19,6.49,위험,475
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,관측,2005,19.93,0.23,경고,1017
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp245,2028,21.62,1.92,주의,848
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp245,2038,22.06,2.36,위험,804
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp245,2048,22.47,2.77,위험,762
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp245,2058,22.86,3.16,위험,725
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp245,2068,23.16,3.46,위험,695
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp245,2078,23.51,3.81,위험,659
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp585,2028,21.76,2.06,위험,847
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp585,2038,22.38,2.68,위험,774
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp585,2048,23.03,3.33,위험,691
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp585,2058,23.77,4.07,위험,630
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp585,2068,24.57,4.87,위험,547
밤,전북,고창군,고창,19.7,1.3,2.0,5,30,6.8,55.0,2748.0,ssp585,2078,25.34,5.64,위험,476
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,관측,2005,19.9,0.2,경고,918
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp245,2028,21.7,2.0,주의,755
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp245,2038,22.16,2.46,위험,713
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp245,2048,22.6,2.9,위험,671
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp245,2058,23.01,3.31,위험,634
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp245,2068,23.35,3.65,위험,611
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp245,2078,23.72,4.02,위험,581
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp585,2028,21.84,2.14,위험,743
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp585,2038,22.52,2.82,위험,673
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp585,2048,23.21,3.51,위험,599
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp585,2058,23.99,4.29,위험,545
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp585,2068,24.83,5.13,위험,462
밤,전남,무안군,무안,19.7,1.3,2.0,5,30,3.5,61.0,3002.0,ssp585,2078,25.64,5.94,위험,390
